fundRUNSeries,netPatrimony,providedFlow,rescuedFlow
9577-KCUI,12771581209.29863,19357688.938100923,9020762.008254047
9577-KD,1079454182.6410959,54794.52068594367,508219.17771305563
9585-0UNICA,3284784332.19,0.0,39723569.92493254
9586-9INVER,36792697299.91233,0.0,27423643.84134068
9587-7INVER,8284079797.437445,0.0,10321562.210494542
9593-1A,150754044.91232878,441625.65642796666,653350.4758396803
9593-1B,4484571236.539726,6612861.467981825,3958486.6871412275
9593-1C,12045833282.427397,26913615.161966365,15993071.36149171
9593-1G,529385452.0,18290946.893220343,17192363.420759212
9593-1K,1998926522.460274,7940497.002644795,2747217.504729051
9593-1LP180,10309662080.835617,24341207.085893113,16526133.502863873
9593-1LP3,1566254601.0986302,3666739.9152743043,2237577.8069575354
9593-1LPI,373997840.2383562,1369863.0135410032,1343119.5279676563
9593-1PLAN1,95550870.90958904,169973.4957745225,130622.3872119086
9593-1PLAN2,21705543.284931507,160275.42468800794,12762.879236319452
9593-1PLAN3,96623706.01095891,222797.48180081486,36553.92292894339
9593-1PLAN4,1478360885.841096,3177406.2167611057,2325274.111673611
9594-KA,422494382.2383562,1625803.9424101566,2152183.656331417
9594-KB,5997848314.8,12102735.123998018,6823943.698380875
9594-KC,21132260738.10137,40711720.07822797,32063751.90173645
9594-KG,547121935.5780822,6729627.167063052,4894547.394455759
9594-KK,3133539495.391781,9359015.410809772,4429396.206043555
9594-KLP180,33053092872.315067,91452725.37940417,61527884.42623766
9594-KLP3,3918366705.9890413,10288024.274346521,6746710.344777808
9594-KLPI,564144395.1479452,2402914.3886576733,893668.833892898
9594-KPLAN1,623181501.0,1179283.432863604,212470.21691475727
9594-KPLAN2,249627014.31506848,738384.9726512679,49758.8827114026
9594-KPLAN3,692872200.4082192,1823609.4704705435,312517.7040207007
9594-KPLAN4,1699417755.158904,3564284.6285162154,1372345.7365278404
9595-8A,228052239.5041096,1236625.036254827,556425.2227860002
9595-8B,3947279962.320548,6680248.238357739,4237801.347972121
9595-8C,14343154592.756165,27061664.395700157,17047212.405256137
9595-8G,835851726.8082192,8385554.017205157,4987788.211654903
9595-8K,929684181.3479452,4039677.082348344,2800355.831290552
9595-8LP180,36160609865.9589,98866558.48351371,62264149.66780552
9595-8LP3,3998125014.027397,12121477.060912248,6740457.062666465
9595-8LPI,1309111663.8082192,3509557.440802394,298539.5724861937
9595-8PLAN1,44959347.19452055,191319.50391809572,177011.46085684767
9595-8PLAN2,3122294.3315068493,21228.463042812407,4944.411653401177
9595-8PLAN3,796794661.8767123,1483160.36696169,1378410.283734398
9595-8PLAN4,1058534072.4027398,1961938.5866224149,568407.6116012277
9596-6A,476697641.34246576,3182639.824259409,1965530.7871149606
9596-6B,4170194376.632877,8125010.765886765,5839035.684335642
9596-6C,16021617840.210958,40172500.926587164,28752968.615932584
9596-6G,2318786311.0410957,16231143.202434106,8110353.144732529
9596-6K,2149063619.6684933,2609212.23021976,5335535.98512419
9596-6LP180,31286062377.041096,107981298.43613079,81866041.33015157
9596-6LP3,5204254349.024657,15833979.78867915,11194169.93223703
9596-6LPI,1125603392.4931507,4726027.397299594,1739436.00512623
9596-6PLAN1,87458170.53424658,814390.536941437,582470.5143454999
9596-6PLAN2,4015228.295890411,30468.654690095726,49346.901028768494
9596-6PLAN3,375516402.690411,1206795.0188138082,1648709.8330728041
9596-6PLAN4,709029431.1479452,1839782.6352832788,2018790.6217018797
9597-4A,1180257289.958904,7678220.762000096,6349113.455648835
9597-4B,2291761234.736986,7080081.921535933,6536575.58508595
9597-4C,13976266139.912329,46891375.895741336,53369400.52899165
9597-4G,15354921.991780821,1377.0437283249314,167517.10381356938
9597-4I,0.0,0.0,0.0
9597-4LP180,31107240544.857533,145998645.82766938,148358645.67171726
9597-4LP3,1908251771.8082192,10734110.371982973,10924376.462012328
9597-4LPI,4541369463.131507,65272490.90188717,57276207.06946615
9597-4O,20422591623.939728,60933134.243177354,47244215.585645266
9597-4PLAN1,42088253.980821915,101090.97921646717,137.82026490246574
9597-4PLAN2,222756133.46027398,1116946.8164415138,2190111.7254222934
9597-4PLAN3,428716752.96438354,2001679.1160209891,3704350.3720643814
9597-4PLAN4,915602612.7013699,6249342.496370244,4578374.339764254
9607-5B,530881.3068493151,0.0,0.0
9607-5J,1954742023.9753425,15794520.54818856,16654797.367407242
9608-3B,562405.5424657534,0.0,587.910409682137
9608-3J,4339717074.139726,20841095.890114393,15515068.493602645
9609-1B,2178775.7643835614,0.0,61529.41390023858
9609-1J,3250258903.10137,4580821.919160003,2849315.067920407
9610-5B,595395.6109589041,95890.41101186631,95890.41101186631
9610-5J,4133858875.389041,17972602.739531714,14969349.380518584
9625-3A,79258697.827186,324772.23617950897,164227.9932335691
9625-3B-APV/APVC,0.0,0.0,0.0
9625-3CUI,501316.0868947368,2883.3277626793333,0.0
9625-3Z,1614682409.7418993,3465581.2607929446,1431763.0972794986
9630-KUNICA,3131062634.810811,0.0,429497426.6870826
9632-6CLASI,27754355784.09315,0.0,8179805.499634101
9646-6APV,748829876.5753424,1126098.6224304866,281049.7084512092
9646-6EJECU,57245298592.55617,171441540.03302288,122404823.4407614
9646-6G,27111694019.246574,108132969.73917809,64791730.16387115
9647-4ALTO,52001988027.61096,120600441.36956324,174320664.18368635
9647-4APV,432678309.70958906,1591210.9671810777,1037307.6176387614
9647-4EJECU,117279083997.44383,305437061.1764519,301166837.1095486
9647-4G,89847962585.63835,255726835.12882012,205857741.57781142
9648-2APV,258760677.36712328,1769699.402707711,841098.3822522917
9648-2EJECU,13812530377.169863,51634133.129110605,28619275.40364895
9648-2G,7754700651.254794,32310457.294597007,26544592.403954357
9649-0ALTO,31573864957.2137,106340954.33225718,62191304.05909896
9649-0APV,357879675.6438356,2497496.9588534753,545734.7908169775
9649-0EJECU,64759996607.34247,209382454.72799286,94519077.96073715
9649-0G,46970674565.70137,183424841.22605756,75100859.1035449
9651-2A,2547382122.2721004,14686528.077139128,6422619.660772402
9651-2APV,822792766.8224412,5018293.2678773105,3032927.711356423
9651-2B,5816952342.641932,20125579.49091716,3284034.077525651
9651-2FO,24315987266.962517,1375742.4328223374,7967891.261144241
9651-2GP,2569591219.6324887,8106312.418617736,3592286.5126528842
9655-5A,10165237115.71711,55350387.476203084,26848514.60351914
9655-5APV,1073850855.9071147,7494808.807484092,4344187.997435627
9655-5B,7682536477.606155,21136095.35510417,10844115.317035818
9655-5FO,15103348776.531006,20275012.63467382,0.0
9655-5GP,26922738619.322727,59326317.23415915,114002839.84008493
9672-5UNICA,1906149626.9432836,0.0,7583256.01741274
9673-3UNICA,3242034415.226866,0.0,12867217.480037108
9675-KCLASI,37953213935.02071,0.0,123094480.51595798
9685-7UNICA,8001304632.723288,2751728.0547945206,5005793.621917808
9687-3A,14549593.060273973,8962.41885787841,79832.10107167906
9687-3B,389757042.8520548,1591740.6300240303,349762.30807230267
9687-3C,514013452.5452055,2748068.602825076,1433107.4592681152
9687-3G,902213.049822064,6281.1389118845555,0.0
9687-3LP180,470109692.51232874,5205154.544901561,5313834.996720331
9687-3LP3,37482028.49041096,70164.97247300399,66203.5360421212
9687-3LPI,33111883.301369864,0.0,174586.91586134565
9687-3P,4049.008219178082,0.0,14.109568493150686
9687-3PLAN1,1723016.2520547945,3002.3918818697807,0.0
9687-3PLAN2,5429010.591780822,7180.906824349452,87.2125020239726
9687-3PLAN3,29832473.99178082,50982.81693824852,58535.88315317326
9687-3PLAN4,129234466.63561644,353106.9157045117,46739.01474497222
9688-1A,16720042.51780822,29096.51244001537,80775.30245463552
9688-1B,210612532.66575342,567889.381543504,262954.23268652667
9688-1C,342175956.11232877,1457382.5885242205,764526.3104703939
9688-1LP180,304111250.6136986,5553637.50412132,5421224.671808155
9688-1LP3,66744235.71780822,612372.8710394897,445353.726412524
9688-1LPI,31393814.58630137,0.0,181501.3704781807
9688-1P,4264.945205479452,0.0,15.032083561643836
9688-1PLAN2,4298574.619178082,20060.228469205395,10140.540688756904
9688-1PLAN3,30196252.038356163,52447.02917335192,20968.873517155396
9688-1PLAN4,58124177.80547945,235949.04810380997,19159.21664169389
9690-3A,3196702410.2715235,47660105.20090393,44487694.92865455
9690-3B,6144527872.732471,367051000.6551232,360456708.55429524
9690-3C,17741066849.087902,1218610702.8992443,1221612996.8753529
9690-3D,17048121702.37493,1405799462.692843,1397757923.5426242
9690-3G,30672381265.989563,5780854288.065478,5757737452.83535
9690-3I,2851120929.3067575,5894488651.582717,5894561752.1739435
9691-1A,554609580.2441794,72971.01338095318,12483808.770466695
9691-1B,15357733.900548864,0.0,335942.3100294458
9691-1C,22111602.743156817,0.0,492819.53527979215
9691-1D,-0.2159090909090909,0.0,0.0
9691-1I,227313.3596897727,144927.53631326306,145148.04462779654
9692-KA,1001771515.681954,3000296.5981598394,3006535.320451933
9692-KB,1611900026.1111765,7393093.839971097,3031734.2206856874
9692-KC,3909640591.8413253,18601923.193002198,22802536.462418377
9692-KD,1105666932.6080565,20418925.826660037,19698258.012020923
9692-KE,5163787812.04878,41039634.145948194,12641007.832617326
9692-KI,0.0,0.0,0.0
9693-8A,5448796402.854644,8059895.970789531,12782169.118462382
9693-8B,5705618430.336579,16620285.123345569,31529513.277024224
9693-8C,6989160087.104545,17636173.393279243,31536686.68717086
9693-8D,1422693755.541205,14841958.749695133,28785163.07306986
9693-8I,0.0,0.0,0.0
9699-7CLASI,43346986010.457535,0.0,75578790.5391889
9712-8A,12125983824.668243,187504377.06961057,134937613.9023199
9712-8B,591760050.9194179,10724808.89600351,8419499.082189988
9712-8FO,392619914.665626,8063994.924235565,0.0
9712-8GP,2789156463.945847,43264067.754879646,32539351.784815315
9712-8S,1901856.5825183564,4748275.431639534,4748487.373045599
9714-4UNICA,4604262939.144928,0.0,113058758.42886403
9717-9APV,47355904.39333333,959606.4464301335,30985.16726346373
9717-9F1,763192506.9856807,11834262.228730656,2968388.095475251
9717-9F2,559240797.9452055,6696861.02089133,2082132.5959175557
9717-9F3,1256583235.199187,10392122.808225162,2116822.60708657
9717-9F4,458673618.6785714,8571428.571166156,3582887.1428571427
9717-9F5,501890222.81395346,4034883.720977014,4113077.965116279
9717-9IT,16296433814.243835,15972602.739650764,0.0
9727-6INVER,7135606449.224657,0.0,4473601.957060004
9728-4UNICA,34326577606.956165,0.0,23809201.374460515
9733-0A,7905490030.0824175,0.0,2939945.0069913026
9733-0BCH,0.0,0.0,0.0
9748-9A,278507155.301175,1663011.2437107766,1069810.8400785034
9748-9APV,129363453.80330615,102835.1928420013,53121.18036998804
9748-9F,958901058.8232499,2144943.6828208184,2898035.3998903795
9748-9LV,3729142740.2839885,6481324.713325494,11970435.031815307
9748-9Q,2610238063.7212496,0.0,0.0
9757-8IT,2266418276.7626705,0.0,427300.4472627072
9757-8R,39506944.11719313,416563.1636638372,118345.5495872597
9761-6IT,2086696637.9657362,0.0,0.0
9761-6R,81971124.26328076,405931.8161554446,29494.865097469377
9765-9CLASICO,22869395311.367123,298899176.53510594,41640754.47526014
9765-9IPA,3899963.8902439023,92285.94561314576,9881.698170069878
9765-9PATRIMONIA,4540199768.147945,71830313.93867092,6689257.353500265
9766-7CLASICO,9141796572.60822,115750906.73962948,12794920.515234234
9766-7IPA,7087815.932926829,94942.00549746359,1524.5338417908536
9766-7PATRIMONIA,3146819288.189041,39528060.23467313,2590838.884305088
9767-5CLASICO,368415767.58356166,2281865.232161495,783965.7082136512
9767-5IPA,455777.7195121951,12544.535547171465,0.0
9767-5PATRIMONIA,165064447.08988765,923528.3258917294,544335.9505617977
9767-5WEB,13098910.345238095,339205.61957277934,18131.200844679523
9768-3CLASICO,1398954808.8109589,9140326.095207976,2669001.2043914874
9768-3IPA,751665.2410958904,9589.725505258795,13.76142925520548
9768-3PATRIMONIA,737175330.6,6597126.613946237,273155.52221598144
9809-4A,41397.94144144144,0.0,201.3828773891892
9809-4APV,190380483.45637584,3023948.2928585894,150562.45698935824
9809-4APV-FREE,714813.4,87847.099041,0.0
9809-4B,2407011985.871233,10351425.388162903,1578846.8265586565
9809-4FREE,0.0,0.0,0.0
9810-8A,52747.75675675676,0.0,254.15765908585587
9810-8APV,10007880.295302013,151938.80538168788,0.0
9810-8APV-FREE,0.0,0.0,0.0
9810-8B,1046899837.8438356,9313043.74202456,2733097.626400436
9810-8FREE,0.0,0.0,0.0
9811-6A,63013.89189189189,0.0,305.9955024864865
9811-6APV,472033626.6308725,7321238.7887509335,486312.42285434983
9811-6APV-FREE,910493.8,111743.80260327799,0.0
9811-6B,1131500919.8465753,5441522.942021357,1523226.536373818
9811-6FREE,0.0,0.0,0.0
9816-7A,14906381396.449093,74080029.56136228,32772299.10840141
9816-7APV,1012341376.9703382,4202951.130350409,1159064.9723809117
9816-7APV-AP,310331161.1576909,151898.7514146069,1111128.6399674197
9816-7APV-AP-APV,579491058.3080065,1433627.807585237,38336.12343661809
9816-7F,4642645078.737982,37616004.55069543,23370647.51655195
9816-7O,3226296875.455538,26070402.52317321,28955280.791011445
9816-7T,4342722519.295014,66347487.68782981,0.0
9834-5APV,20264087.78387097,802279.6938718769,198416.0895277571
9834-5F1,5827035156.797178,68506948.80880572,19120678.45527751
9834-5F2,4748211834.368116,65421562.80028895,16072768.188220812
9834-5F3,5284700112.758333,57666588.589139186,19292094.24231129
9834-5F4,6129403838.910145,42738492.13603299,14236380.023655891
9834-5F5,7099680610.472067,31896603.252065625,9040857.223236743
9834-5IT,2787312328.569863,136986.30140739196,12385914.03046614
9839-6UNICA,4200648150.7747254,0.0,250994.5979527959
9843-4APV,471144799.70575285,2758075.97538564,502950.40278215194
9843-4CLASICA,5050867548.335081,40154531.829334214,6140331.69920199
9843-4INSTITUCIO,2874254042.0131145,42127237.491980635,4208943.715050552
9843-4K,75371.38765459615,215.35376044568244,0.0
9843-4LIQUIDEZ,1427933867.7398322,19480360.31068819,6040929.870622833
9853-1A,4861272649.159518,53288464.96732007,9301430.784439623
9853-1APV,438165490.9380628,4685717.696010786,1502048.8065257084
9853-1APV-AP-APV,96972204.17033826,1768999.1449266693,445451.26910646993
9853-1F,7016702106.539742,68703044.45276178,11485177.360193348
9853-1O,1275873435.1812418,27195188.329390105,8882183.337142466
9859-0BCH,41934234049.355,391750000.0482696,5750000.002749626
9859-0BPLUS,12381617.398373984,99500.76422764227,0.0
9859-0M,159363483.8173913,2000000.0004959318,0.0
9864-7UNICA,2305096454.823729,4512669.248310074,677966.1018922831
9872-8A,1078973119.4136546,11743734.832701059,1447404.941895088
9872-8ADC,507565144.0803213,3467070.0193749154,1960824.1048006697
9872-8APV,404167247.3305785,3866985.859157356,100689.31554179505
9872-8B,1191082724.7142856,14443256.051764525,1300866.9360461512
9872-8B-APV,190523772.15238094,2523895.4651912893,0.322844164
9872-8C,4012676.75,1001127.7,0.0
9872-8DIGITAL,116087828.09302326,2736341.5605397564,87962.8679125279
9872-8I,2069706143.2723005,17016388.399366163,4499596.989719418
9873-6A,103690836.875502,1335455.847056716,356626.89103430574
9873-6ADC,346722737.97590363,1944069.0219881379,770348.494094025
9873-6APV,369232148.1487603,5460525.844355491,157001.4132040471
9873-6B,58529481.553571425,617684.9344547066,0.0
9873-6B-APV,9820125.638095237,523051.8712841233,0.0
9873-6C,1496541.15,18750.0,0.0
9873-6DIGITAL,11650407.058139535,267018.7398168736,31760.59606881163
9873-6I,266331091.13636363,12203101.19170436,0.0
9875-2CLASI,39658097233.90334,193938867.3092418,45962862.37992426
9884-1UNICA,7423765363.938053,33935088.43451339,575354.6543494015
9905-8A,249403504.7215237,3230790.9630639935,796624.1362439282
9905-8B,330288212.7090205,4045941.4584464217,1049190.5355926973
9905-8C,754831174.533543,9060236.323195443,5081132.568890379
9905-8E,4761999995.329598,45597222.22209562,4849349.5
9916-3B,65443323.159292035,2642438.054708714,1274683.642875697
9916-3BPLUS,698725291.2,8639851.06477342,0.0
9921-KF1,947566487.9826456,24036567.048867,821369.8791423254
9921-KF2,1840146486.2488,37772537.18024446,76365.19572843352
9921-KF3,7174256478.728838,236085928.0668087,100488190.72383317
9921-KIT,411640938.87351567,5943060.869565218,5999190.024347826
9922-8APV,33741738.75221239,761236.7519172832,0.0
9922-8F1,529562939.2695652,14049513.755189303,2825425.5419581803
9922-8F2,390196122.26086956,8099175.260257589,1694012.6176467335
9922-8F3,293712620.63461536,9614939.788506083,3888060.787171321
9922-8IT,146846148.93913043,2002849.8,2138210.2
9923-6F1,145231993.05149683,3901179.780229122,124320.7334970637
9923-6F2,178814725.31736958,6394123.587697549,1528098.0682141713
9923-6F3,3493617599.8649955,130407372.9426169,79161.98674467698
9923-6IT,1878197705.0365403,24109917.391304348,24516193.076869566
9926-0F1,24975108.856431648,851199.7715550471,167154.23665666443
9926-0F2,227848972.5835283,99544599.9886319,0.0
9926-0F3,451123.2231400001,149827.44759999998,0.0
9926-0IT,237365235.8541626,2026043.4782608696,0.0
9927-9APV,837562.8879310344,97077.5862474268,0.0
9927-9F1,284945076.9310345,8219487.612582806,77555.53443103423
9927-9F2,300691563.0948276,5933252.90534374,499842.0121631753
9927-9F3,50009558.28571428,3571428.5714285714,0.0
9927-9IT,1005421257.5344827,8663793.103448275,0.0
9928-7APV,2978099.4601769913,386098.6102033756,0.0
9928-7F1,5009831734.347826,146091765.00466678,10062160.031365415
9928-7F2,2440656158.365217,68839343.90727386,1113460.418358207
9928-7F3,7388047059.287879,197637107.63655058,6078785.5328092305
9928-7IT,824426281.862069,12974137.931034483,13018083.931034483
9929-5A,241400652.07692307,8976071.27977115,5061376.646297342
9929-5APV,434187.35714285716,7962.267930755714,0.0
9929-5LV,80494796150.13513,1134734018.2001545,0.0
9931-7APV,29148151.60714286,687058.3203784081,0.0
9931-7F1,601562186.5412844,12393818.0580008,1535766.2424698381
