fundName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28
EQUITY RETORNO,296629.7277000001,272114.05439999996,301754.9601999999,294355.04130000004,303687.35170000006,295786.0748000002,305989.11920000013,308015.41999999987,288108.22430000006,185822.98419999998,179307.56809999995,182394.48549999992,176300.09310000003,159095.9759,173941.74139999994,170458.5494,178010.0492,180908.17760000014,209960.1276999999,216462.45820000005,211147.2676000001,218320.7634999999,209040.1798999999,218451.05399999992,221061.04510000002,200547.81079999998,230720.43260000015,225147.39879999994,240552.31940000004,232893.9199,242316.81640000007,242469.90779999993,234596.6669,264895.23,303078.8486,316196.2808999997,321557.88649999985,280939.8118,311262.1328,302725.67540000007,349429.1988000002,338036.81279999996,351182.9436999999,352141.3278000001,349481.5136000001,346983.7461000004,330517.59700000007,363005.5825,369652.8905000002,337959.6932000001,378544.99600000016,372028.83530000027,384254.3243000001,377576.2262000002,399662.1832999999,394367.8863000001,390767.35820000013,404878.6832000002,420401.1585000001,439858.54569999996,452242.41089999996,427872.12220000016,385630.5937000002,390187.31940000044,411576.5325999999,409206.83819999977,430792.6952999998,445423.76309999987,426092.9252999998,453639.1334000001,447249.35959999985,466128.3636000001,488234.17699999973,212637.9893
ESG ACCIONES CHILENA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30892.741599999998,28409.467299999997,31000.7022,30582.3709,31172.363,28710.5343,29375.8468,29064.982,28192.620899999998,28477.206799999993,49296.0702,58902.00060000001,61417.79269999998,55804.4291,59616.43269999999,56798.11839999999,54997.8089,53414.04870000001,55165.33309999998,52106.90050000001,52110.209100000015,55215.79609999999,50177.2421,52928.817599999995,54479.16490000002,48890.531800000004,39492.65549999999,40511.9631,41228.797099999996,41164.544700000006,43252.880000000005,56894.464600000014,65637.87520000001,67201.3879,70338.72530000005,75899.90410000001,82097.71579999996,34561.3686
ESG EMERGING STARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57284.6386,65686.29060000001
ESG GLOBAL CREDITS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51969.72649999998,57913.7432
ESG LATAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13379.168799999998,35682.568,58338.88929999999,65278.84599999998,62665.28420000001,63639.03830000001,69521.29289999997,64730.34099999999,77860.564,93712.03520000001,94586.041,95431.1695,102228.08679999998,96689.47689999998,92553.56469999999,96609.70230000002,94256.37729999996,100382.89929999999,103044.13699999992,92920.09759999996,76078.25549999996,69645.49009999997,71806.8467,77839.7132,100882.56179999998,113158.88359999997,107412.50589999995,108885.05980000005,112607.55699999997,126605.75709999996,128567.54129999997,52733.90279999998
ESTADOS UNIDOS,47496.636399999945,43683.72669999999,48380.0785,47010.621900000006,48856.3513,47084.96089999994,48512.30200000004,47734.980699999986,44674.19790000001,3206.9622000000004,269.95599999999985,275.0313000000002,258.5065,237.0693,262.91370000000035,235.1458999999998,241.97450000000003,236.26950000000016,251.22869999999998,255.0117,244.7062000000002,250.3469,245.04340000000016,262.11419999999987,264.6401,244.93219999999997,273.87659999999994,263.5711000000001,276.9218999999998,271.87729999999993,282.63340000000005,281.75519999999983,276.98569999999995,294.8612000000001,289.90869999999995,286.8737000000001,280.2378,245.92090000000002,272.6472999999999,259.2627,273.18200000000024,269.2074,278.88959999999986,285.38539999999995,281.8237999999999,277.20619999999997,261.5555,255.38520000000005,257.9953000000001,246.26360000000005,276.8738,275.71819999999997,281.1369,276.6571,295.83909999999986,287.2193,284.8359999999999,292.9197999999999,292.3039000000001,308.07349999999985,315.2150999999998,294.3270000000001,245.60010000000003,249.7209999999998,273.5670999999999,279.1467000000002,293.40770000000003,307.4921000000001,295.51090000000005,312.55369999999994,311.6121,338.2734999999998,346.5233,148.9342
ESTRATEGIA ACTIVA,300051.254,221581.66090000005,247847.49550000016,242312.12600000002,249276.55860000013,242794.65360000002,251348.9442,253488.87950000024,235808.34090000007,307902.9701999999,340748.5304,343222.7085999999,331122.05660000007,298738.01599999995,327894.63260000007,319095.07139999996,330972.08379999985,321540.3614,332694.6621000001,355064.7403,362911.28529999993,373886.0300999998,357922.01690000034,373205.4478999996,377600.0728999997,341972.9772999999,391515.78390000004,381313.2742,404532.5499000002,390736.3016,404897.4233999998,404701.1725999997,393195.41939999984,414563.10579999984,401361.15509999986,416494.0510999996,426333.5761999999,373772.83219999995,413055.1582999997,395561.94309999986,419152.7584999998,403366.33429999993,416267.34479999956,415539.6722999997,408768.60719999974,409827.2178000001,390446.7889999996,398092.3944999999,405401.8280999998,370944.8001999998,418206.8595999995,411031.23699999985,422472.25760000007,412115.9028999995,433437.8267,425126.90609999973,420821.88019999996,437590.77869999997,443292.60300000024,461637.6324999997,473763.15289999987,440778.01639999985,396786.7470999999,400674.2331,416744.7461999999,419489.8171999996,448034.4977,460766.8484999997,438130.9934999999,463938.7493999999,454115.6406999996,477389.3993,490611.31950000004,211080.13649999988
ESTRATEGIA AGRESIVA,210771.9202999999,194088.9603,216700.17529999997,208902.35069999998,214660.98139999987,289843.0732,314921.2457000002,318025.46510000015,294513.78429999994,308008.2569000001,307834.28270000004,312927.07560000016,303387.5993999999,270939.9873000001,297228.206,286848.85700000013,297910.9929999999,288151.0004,295044.9482,300845.3873999999,293748.5181,302757.97200000007,291679.9420000001,306790.3086999997,308836.3666000001,278971.82249999995,318815.5556999998,312457.4981,331388.4333,336017.40260000003,368084.1117000004,395132.3420000001,383626.30119999987,420273.1301000002,422218.08799999993,437321.6437000004,449249.1300000004,394684.6993000002,416901.3728999999,401296.0807999999,441201.53419999976,425563.5122,442574.16209999996,445375.6591,439155.471,439465.6955,418500.48180000036,421218.90959999996,426639.8007000001,390722.88890000025,438403.45589999977,431149.34639999986,444107.63049999997,434138.8238000002,456936.93830000004,453736.39449999994,449894.8288,468208.11650000006,488282.33860000025,529225.0332000001,545031.1982000002,505272.80570000014,459059.7869999999,464726.7023000003,484031.9213999994,486720.9792999997,515778.76970000024,560531.5098000002,536962.6566999998,573201.5309,562471.9362999994,588713.1521,610800.2238,264362.92449999996
ESTRATEGIA CONS,2388362.7343,2189878.8268999993,2448037.2292,2369438.5536000007,2443552.9739000015,2390620.239900001,2492034.2230000007,2516971.853400001,2393412.4565,2491921.9472000008,2440835.0254000006,2503963.0608,2480673.5615000003,2303593.2457,2503238.6922999998,2424566.1871999996,2517677.475900001,2444454.6484000003,2520845.1399000003,2551631.5795999994,2491351.7227,2569749.192500001,2461589.0377,2567597.9557999996,2592136.6641999995,2348554.1133,2617051.6288000005,2547743.3864999996,2650507.2968,2558768.7067,2641504.732600001,2638733.0430000005,2541476.3255000007,2641869.9533000006,2564307.545800001,2646761.106000001,2682922.8299,2394758.8686999995,2651623.1046000007,2565285.1272,2675491.713099999,2580887.9233999997,2668519.6418,2677706.5163000016,2603311.080100001,2653050.9908999996,2554340.4352,2622021.6623,2641360.927400001,2399735.665099999,2671092.5532,2614086.2006000006,2707863.5464999997,2672223.0186,2793125.476699999,2835392.972500001,2767359.8443,2849318.9364999984,2701448.2430000002,2786161.6385,2849127.5810999987,2574034.6045999997,2628207.9845999996,2649490.0403000005,2813487.748099999,2756954.7829,2860979.427,2894965.3673999994,2795991.5132000004,2897038.6931,2832389.5113999997,2934740.4354000012,2968496.878799999,1263772.8057
ESTRATEGIA CONSERVAD,0.0,0.0,0.0,0.0,0.0,78090.65420000002,93757.8809,94674.73020000002,90983.44720000002,94212.70030000001,91588.58499999996,94361.12990000003,94154.966,87982.3074,94548.22499999998,91910.15789999995,95459.95049999999,92806.83289999996,96350.53129999999,97410.32769999997,103192.9647,129652.16739999998,123558.15279999997,127455.79629999997,128893.96920000002,116881.73570000002,130774.17279999999,127332.9932,132871.13999999993,148837.20870000002,194843.1674999999,194979.38299999997,188721.54710000005,194837.08889999997,188775.52199999994,195313.30670000013,198252.38689999987,178337.04759999987,159860.62099999998,139346.07319999996,193701.7684999999,189899.1738,196796.3336,198095.5049000001,192930.80269999994,197733.76319999996,190429.32350000003,196026.4439,197653.3049,179983.41070000004,200516.95160000012,222722.43339999995,235418.17140000008,231409.2317,241859.43470000004,245738.4903,239836.57010000013,247675.34890000007,238780.12599999987,246436.47000000015,251755.17029999997,237137.75499999998,233158.82149999996,233170.95339999985,243485.17160000006,238007.82550000006,247660.877,280581.0602,273471.68519999995,285084.13629999984,278452.30289999995,289409.09939999995,295027.53140000015,125862.59419999996
ESTRATEGIA CONSERVADORA,355192.3084000001,230204.3330999999,257550.75479999988,248848.13500000015,255690.49860000005,248665.35960000005,259577.2103999998,264070.26749999984,252322.8479999999,322194.7108999997,348230.06200000015,356835.7514999996,355237.80340000015,331750.94060000015,358358.01699999976,348029.23120000015,361013.2897000001,350500.9466999998,364434.86909999995,384502.2163999998,392761.16459999984,406603.3369999997,385558.8202,400607.2203999997,406747.83220000024,368703.1036000002,412546.8597000003,403182.5149,419442.47869999986,405792.0666000004,415528.39760000014,415804.5941000001,403488.7222,413638.6272000002,400706.78170000046,413828.6483000001,419737.10480000044,376629.89420000016,418246.5647000001,406176.4152000001,421071.54980000015,407902.5650000003,422906.7387000004,425132.2713000006,413518.65720000013,423867.5725000005,409824.4801000005,424615.72079999995,430566.0793000001,392367.49760000035,438327.9956,430596.5922000006,445682.88220000063,443942.3762000002,466798.9912000005,475327.08379999996,464050.6935000003,477085.6496999998,445379.70300000015,458281.0389000005,469738.56980000046,435051.86830000026,421524.48519999994,413787.21619999997,442282.2075000004,432128.5160000003,454389.0915000003,461625.44980000064,442011.70270000026,452314.7971000003,441391.9962000002,458519.8718000001,468035.6678,199275.90810000003
ESTRATEGIA DEFENSIVA,0.0,0.0,0.0,0.0,0.0,78088.34729999998,93585.15759999998,94142.79649999998,91108.94980000002,94353.78409999998,91085.54490000004,94138.03940000001,94381.1091,89010.74790000002,95563.95759999995,92858.69099999998,96331.55569999998,93692.6962,97392.27829999996,98102.442,95819.38520000005,99418.87259999997,94990.17910000001,98311.25700000001,99574.99430000005,90455.83879999995,100469.18780000001,97775.60710000001,101113.95750000002,117989.37830000003,162688.65510000003,163013.93910000008,157828.7712999999,161690.57739999995,157071.95070000002,162391.53000000006,163465.94760000007,147652.86649999995,126129.05969999998,125944.79429999998,161524.20690000005,160020.7020000001,193909.726,195166.278,189387.04010000007,194898.01340000005,188414.5672,195037.8065,196330.1857000001,178350.54469999994,198655.04139999984,203691.03519999993,233849.72940000013,230689.60679999998,240772.67710000012,245706.8085000001,238976.18019999992,246172.0371,231996.7777000001,238876.1588,243224.4578000001,227961.3273000001,229236.01180000004,228947.82030000005,239836.90719999984,232743.14090000003,241823.60349999997,273481.4180999999,268042.35099999997,277253.0287999999,270343.49689999997,280094.21510000003,284018.7447999999,120777.75849999997
ESTRATEGIA EQUILIBRADA,295518.3013,223690.3555,250060.56350000002,243304.7584999999,250185.19090000022,242897.24930000002,252349.49149999995,255742.5787000001,242019.91429999986,312687.59120000014,340079.23910000024,345238.2544,340497.50649999967,315390.6733,341730.25009999995,331819.9148,343643.6058000002,333371.2527,345989.3744999996,366187.2537,374127.1476000002,386879.7408,367355.4009999999,381433.65840000025,386585.8618000002,350362.7355000001,395339.2425999998,386640.20879999996,404607.8263999999,390675.70600000006,401641.3099000002,401924.0940000002,390319.7215000004,403962.8699000001,390704.35970000003,403316.6914,410768.0171,365438.04600000026,404941.30620000017,391816.51120000036,408834.1062000002,394512.0907000001,407455.4231999999,408149.1780000002,398408.8307000002,405725.9178,390570.8318000001,403493.0413000002,410383.04359999986,374600.29360000003,419290.7302000003,411656.93460000027,424153.2064,419723.6405999999,440698.3490000002,443195.52980000025,435189.26900000015,449578.9480999998,431494.5670999999,447584.97289999994,460115.4566000002,427035.3349000001,404523.9209999999,402668.3732000004,426729.9234000002,421469.65840000054,444997.5173999998,452803.39269999973,432380.56480000017,448196.28050000017,438418.28440000035,456899.1546000003,468544.1765999999,200366.21960000007
ESTRATEGIA MODERADA,386534.3037000002,356055.02360000013,398160.2471,385276.00859999994,397225.8215000001,467639.9088000001,499132.5988000001,503784.7012,474555.34399999987,494184.77020000014,486954.79640000034,497584.8814000001,487274.0260000001,444246.6992,484759.8884000002,468335.29599999974,485708.32170000015,469734.0024999999,482140.8541000002,516373.96830000007,507779.5182999998,522432.9379,501261.63799999974,524757.6297,528809.0612000003,478392.7603999999,539563.7412,527446.859,552356.5859,534571.5642,581643.1759000001,581982.3639999998,562056.3311999998,588792.1423999998,570751.8411000001,588689.6370000002,600265.4269000002,531651.1042000004,567936.5099000001,551907.1559000004,590419.1774999998,569112.0737000001,589850.2318000001,591426.1006999998,577646.0952000003,583909.4269,560375.5742000001,571573.5952999999,577247.4227999997,526349.8508999998,590383.8001000001,604564.3099999998,674687.0763999999,672592.0057000002,704740.3027000005,709031.6748000004,696963.3423000005,721174.6897000001,708391.4280999998,732640.5074999993,750214.2191999999,687769.1126999995,665034.6968999997,670356.7527,700668.9537999998,695730.4522999993,730094.7008,774128.0912000006,744993.7368000002,783358.6272999999,767077.6198000001,798114.9500000001,816483.6285999999,349940.06069999986
ESTRATEGICO,244186.69670000006,222340.8509999999,247607.85279999988,239527.23969999986,247352.72800000003,240441.33750000005,250327.3783000001,252393.54129999998,243954.86339999994,253433.80940000003,245170.36940000003,253512.7455,254035.63490000006,240030.82510000005,257967.9338,250794.5981000001,260200.02420000004,253130.47790000003,262873.5576999999,264731.24739999993,258268.034,267500.71549999993,255969.34689999997,265525.07360000006,268425.01480000006,244043.17620000002,270936.5104000001,263771.1473,272469.7696,263967.3815,271203.9397,271931.0283999999,263277.3837,268872.8059,261462.1889,269896.3098,271975.5075,247175.9834,274657.47709999996,266393.48670000007,276017.9275,306573.4481,340464.0924999999,342150.8830999999,331229.13800000004,341129.8801999999,330284.5690000001,342142.7691999997,343659.2203000002,311714.51190000004,346712.0479999999,339399.89770000003,352777.063,347819.8261,362079.0859,369050.39499999996,358665.52800000005,368137.76339999994,343598.77249999996,374999.42030000006,394374.9073,346786.29659999994,346827.06910000026,345545.25860000006,366633.5930000001,355954.5171999998,369123.6828,372840.64670000033,362532.02969999996,373261.1031999999,366087.9570999999,379582.5787000004,383634.30840000004,163295.0355
ESTRUCTURADO 108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17007.140199999998,30050.5462,31158.457300000005,30518.0616,31949.963700000008,31847.071600000003,30584.28589999999,32093.650400000002,30938.389300000003,31936.754799999995,32290.147500000006,30322.3023,29837.722499999996,29011.3049,30933.005999999994,30743.4563,32534.7909,33152.4861,32283.438100000007,33274.929,32266.057700000005,33711.9153,33681.4447,14118.915
ESTRUCTURADO NIVEL 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21018.456299999998,30832.651600000005,31220.480799999998,30383.4582,31613.091699999997,30671.741700000002,32765.481399999997,33526.8269,30450.168899999997,34441.986000000004,33997.8854,35127.1459,35034.32140000001,36264.4077,36415.6484,35583.5837,37151.74680000001,36092.7175,4818.8341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETF IT NOW DIVIDENDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36389.8816,48333.535500000005,51614.45040000001,49344.7604,48274.4191,46860.8942,48157.9072,45852.89310000001,45944.05509999998,47824.077099999995,43458.929599999996,45554.02329999999,46507.7123,41126.7959,34429.490200000015,36025.175400000015,36955.1536,37661.2487,39704.89970000001,38665.5277,35005.608400000005,35584.16829999999,36953.15589999998,39684.26030000001,42394.1847,17766.2906
ETF IT NOW IPSA,96122.1986,90088.32870000001,97818.81970000001,97559.44549999999,101409.76469999999,94088.3659,94965.84159999999,93567.9982,89445.5817,93764.86709999999,90231.40629999999,88559.13059999999,87239.99629999998,84300.75180000001,94357.8974,93008.81109999999,95611.2299,91541.8928,97284.50460000001,98660.0487,94102.95519999998,99224.1765,96703.20130000002,98978.80119999999,99797.36609999998,91953.9835,108469.81579999998,110035.42749999999,112820.25299999998,108015.9983,114589.36110000001,118107.25909999997,116212.59560000002,126514.68950000001,117953.2291,120897.0864,132131.8958,117346.44369999999,127186.2759,124859.42069999999,127868.80420000001,118528.9196,120387.19589999999,119111.40089999998,115433.8718,116283.17020000001,111946.46039999997,114181.76229999999,119239.58949999999,109004.79340000001,117110.85729999999,112223.82270000002,109066.5853,105830.56290000002,109498.89369999999,104001.15610000001,104283.0761,109164.87810000003,98412.48289999999,102306.58990000002,104089.04809999999,92256.22680000002,75086.2496,78251.7096,80250.48499999999,80870.96449999999,85247.2373,83184.9122,75128.44039999999,76884.19459999999,79954.1608,86369.4347,92834.4053,38968.5466
ETF MSCI SCCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9414958.4497,16707703.434699997,18551111.1707,16405724.627800003,17388997.8806,16798963.2355,17354562.8485,15932013.311599998,15765959.746799998,15572240.747999998,15328528.771500003,15792452.580499997,15072822.7627,15605074.141200004,16129622.2755,14860293.318500003,16094346.318899998,15699186.967300002,15523430.057,15139342.518499998,15633030.838400003,14732765.4214,14530215.334999995,14903308.576399999,12424956.3971,12834513.390600001,12977366.524600001,11403408.6078,9277799.9865,9612871.6556,10124772.954499999,10412911.3011,11054879.940699998,11060750.181999998,9973428.696500001,9737331.682700003,9508693.034000004,10332701.222099997,10692596.499400001,4499597.155300001
